mount	product	tree	path	url	slug	branch	elsewhere
sources-layered-ocp4.22	dpu-operator	ose-dpu-marvell-vsp-176f131d1246	cluster-deployment-automation	https://github.com/bn222/cluster-deployment-automation	bn222/cluster-deployment-automation		
sources-layered-ocp4.22	dpu-operator	ose-dpu-marvell-vsp-176f131d1246	kubernetes-traffic-flow-tests	https://github.com/ovn-kubernetes/kubernetes-traffic-flow-tests	ovn-kubernetes/kubernetes-traffic-flow-tests		
sources-layered-ocp4.22	dpu-operator	ose-dpu-network-resources-injector-26a54d68278f	cluster-deployment-automation	https://github.com/bn222/cluster-deployment-automation	bn222/cluster-deployment-automation		
sources-layered-ocp4.22	dpu-operator	ose-dpu-network-resources-injector-26a54d68278f	kubernetes-traffic-flow-tests	https://github.com/ovn-kubernetes/kubernetes-traffic-flow-tests	ovn-kubernetes/kubernetes-traffic-flow-tests		
sources-layered-ocp4.22	dpu-operator	ose-dpu-rhel9-operator-dfc3f422ffe6	cluster-deployment-automation	https://github.com/bn222/cluster-deployment-automation	bn222/cluster-deployment-automation		
sources-layered-ocp4.22	dpu-operator	ose-dpu-rhel9-operator-dfc3f422ffe6	kubernetes-traffic-flow-tests	https://github.com/ovn-kubernetes/kubernetes-traffic-flow-tests	ovn-kubernetes/kubernetes-traffic-flow-tests		
sources-layered-ocp4.22	loki-operator	logging-loki-458d057795da	operator/website/themes/doks	https://github.com/h-enk/doks.git	h-enk/doks		
sources-layered-ocp4.22	loki-operator	loki-rhel9-operator-fdb9915c4304	operator/website/themes/doks	https://github.com/h-enk/doks.git	h-enk/doks		
sources-layered-ocp4.22	netobserv-operator	logging-loki-4ef03f55999a	operator/website/themes/doks	https://github.com/h-enk/doks.git	h-enk/doks		
sources-layered-ocp4.22	openshift-cert-manager-operator	cert-manager-operator-fbb480da9759	trust-manager	https://github.com/openshift/cert-manager-trust-manager.git	openshift/cert-manager-trust-manager		
sources-layered-ocp4.22	openshift-custom-metrics-autoscaler-operator	custom-metrics-autoscaler-http-add-on-operator-2cfe7769c737	custom-metrics-autoscaler-operator	https://github.com/openshift/custom-metrics-autoscaler-operator	openshift/custom-metrics-autoscaler-operator		sources-ocp4.22-operators:by-repo/custom-metrics-autoscaler-operator
sources-layered-ocp4.22	openshift-custom-metrics-autoscaler-operator	custom-metrics-autoscaler-http-add-on-operator-2cfe7769c737	kedacore-http-add-on	https://github.com/openshift/kedacore-http-add-on	openshift/kedacore-http-add-on		
sources-layered-ocp4.22	openshift-custom-metrics-autoscaler-operator	custom-metrics-autoscaler-http-add-on-operator-2cfe7769c737	kedacore-keda	https://github.com/openshift/kedacore-keda	openshift/kedacore-keda		
sources-layered-ocp4.22	openshift-custom-metrics-autoscaler-operator	custom-metrics-autoscaler-http-add-on-operator-2cfe7769c737	tools/controller-tools	https://github.com/kubernetes-sigs/controller-tools.git	kubernetes-sigs/controller-tools		
sources-layered-ocp4.22	openshift-custom-metrics-autoscaler-operator	custom-metrics-autoscaler-http-add-on-operator-2cfe7769c737	tools/mock	https://github.com/uber-go/mock	uber-go/mock		
sources-layered-ocp4.22	openshift-custom-metrics-autoscaler-operator	custom-metrics-autoscaler-http-add-on-operator-2cfe7769c737	tools/protobuf	https://github.com/protocolbuffers/protobuf.git	protocolbuffers/protobuf		
sources-layered-ocp4.22	openshift-pipelines-operator-rh	pipelines-controller-b7c05dd57af2	dependencies/tini	https://github.com/krallin/tini.git	krallin/tini		
sources-layered-ocp4.22	policy-controller-operator	policy-controller-rhel9-operator-f60ef2ad6dd3	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-layered-ocp4.22	quay	quay-v3.18.0	web/build-tools	https://github.com/RedHatInsights/insights-frontend-builder-common.git	RedHatInsights/insights-frontend-builder-common		
sources-layered-ocp4.22	rhoai	odh-dashboard-ae06f04f41a2	packages/lm-eval/upstream	https://github.com/trustyai-explainability/trustyai-dashboard.git	trustyai-explainability/trustyai-dashboard		
sources-layered-ocp4.22	rhoai	odh-mod-arch-gen-ai-2bc2f89b522e	packages/lm-eval/upstream	https://github.com/trustyai-explainability/trustyai-dashboard.git	trustyai-explainability/trustyai-dashboard		
sources-layered-ocp4.22	rhoai	odh-pipeline-runtime-pytorch-cuda-py312-2fa49680ab49	codeserver/ubi9-python-3.12/prefetch-input/code-server	https://github.com/coder/code-server.git	coder/code-server		
sources-layered-ocp4.22	rhoai	odh-pipeline-runtime-pytorch-cuda-py312-2fa49680ab49	prefetch-input/mongocli	https://github.com/mongodb/mongodb-cli	mongodb/mongodb-cli		
sources-layered-ocp4.22	rhoai	odh-workload-variant-autoscaler-controller-c7017cede46c	sample-data	https://github.com/llm-inferno/sample-data	llm-inferno/sample-data		
sources-layered-ocp4.22	rhoai	perses-f56f679e2a5f/korrel8r	client	git@github.com:korrel8r/client.git	korrel8r/client		sources-layered-ocp4.22:by-repo/client
sources-layered-ocp4.22	rhoai	perses-f56f679e2a5f/korrel8r	operator	git@github.com:alanconway/operator.git	alanconway/operator		sources-layered-ocp4.22:by-repo/operator
sources-layered-ocp4.22	skupper-netobs-operator	skupper-network-observer-rhel9-operator-ebd9b5ae4dd0	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-layered-ocp4.22	topology-aware-lifecycle-manager	topology-aware-lifecycle-manager-aztp-edc66c0eddda	telco5g-konflux	https://github.com/openshift-kni/telco5g-konflux.git	openshift-kni/telco5g-konflux		
sources-ocp4.14-certified-operators		cloudcasa-operator-aa2793868ce2	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.14-certified-operators		f5-ipam-controller-operator-2d4fe925c8aa	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.14-certified-operators		gaudi-ai-sw-tools-operator-002be9c1f1b2	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.14-certified-operators		gpu-operator-certified-head	aws-kube-ci	https://gitlab.com/nvidia/container-infrastructure/aws-kube-ci.git		main	
sources-ocp4.14-certified-operators		hpe-filex-csi-operator-254982e8fecc	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.14-certified-operators		kong-gateway-operator-head	kubernetes-ingress-controller	https://github.com/Kong/kubernetes-ingress-controller.git	Kong/kubernetes-ingress-controller		
sources-ocp4.14-certified-operators		kubearmor-operator-certified-3aa29655e860	KubeArmor/BPF/libbpf	https://github.com/libbpf/libbpf/	libbpf/libbpf		
sources-ocp4.14-certified-operators		linstor-operator-8f47921a5e18	piraeus-charts	https://github.com/piraeusdatastore/helm-charts.git	piraeusdatastore/helm-charts		sources-ocp4.14-community-operators:by-repo/helm-charts
sources-ocp4.14-certified-operators		linstor-operator-8f47921a5e18	piraeus-operator	https://github.com/piraeusdatastore/piraeus-operator.git	piraeusdatastore/piraeus-operator		
sources-ocp4.14-certified-operators		netscaler-adm-agent-operator-dd01dd0e3656	devdocs-theme	https://github.com/citrix/devdocs-theme.git	citrix/devdocs-theme		
sources-ocp4.14-certified-operators		netscaler-operator-61d351156f3e	devdocs-theme	https://github.com/citrix/devdocs-theme.git	citrix/devdocs-theme		
sources-ocp4.14-certified-operators		stackable-listener-operator-1	rust/csi-grpc/vendor/csi	https://github.com/container-storage-interface/spec	container-storage-interface/spec		
sources-ocp4.14-certified-operators		stackable-secret-operator-1	rust/operator-binary/vendor/csi	https://github.com/container-storage-interface/spec	container-storage-interface/spec		
sources-ocp4.14-certified-operators		sumologic-kubernetes-collection-helm-operator-dd01dd0e3656	helm-charts/sumologic-kubernetes-collection	https://github.com/SumoLogic/sumologic-kubernetes-collection	SumoLogic/sumologic-kubernetes-collection		
sources-ocp4.14-certified-operators		timemachine-operator-b9353871ac96	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.14-community-operators		aerospike-kubernetes-operator-head	pkg/configschema/schemas	https://github.com/aerospike/schemas	aerospike/schemas		
sources-ocp4.14-community-operators		azure-service-operator-head	v2/specs/azure-rest-api-specs	https://github.com/Azure/azure-rest-api-specs	Azure/azure-rest-api-specs		
sources-ocp4.14-community-operators		camel-k-head	.github/actions/gh-go-mod-generate-sbom	https://github.com/CycloneDX/gh-gomod-generate-sbom/	CycloneDX/gh-gomod-generate-sbom		
sources-ocp4.14-community-operators		community-windows-machine-config-operator-50293e4ba66c	cloud-provider-aws	https://github.com/openshift/cloud-provider-aws	openshift/cloud-provider-aws	release-4.14	sources-ocp4.14.58:by-repo/cloud-provider-aws
sources-ocp4.14-community-operators		community-windows-machine-config-operator-50293e4ba66c	cloud-provider-azure	https://github.com/openshift/cloud-provider-azure	openshift/cloud-provider-azure	release-4.14	sources-ocp4.14.58:by-repo/cloud-provider-azure
sources-ocp4.14-community-operators		community-windows-machine-config-operator-50293e4ba66c	containerd	https://github.com/openshift/containerd	openshift/containerd	release-4.14	
sources-ocp4.14-community-operators		community-windows-machine-config-operator-50293e4ba66c	containernetworking-plugins	https://github.com/openshift/containernetworking-plugins	openshift/containernetworking-plugins	release-4.14	sources-ocp4.14.58:by-repo/containernetworking-plugins
sources-ocp4.14-community-operators		community-windows-machine-config-operator-50293e4ba66c	csi-proxy	https://github.com/openshift/csi-proxy	openshift/csi-proxy	release-4.14	
sources-ocp4.14-community-operators		community-windows-machine-config-operator-50293e4ba66c	hcsshim	https://github.com/openshift/hcsshim	openshift/hcsshim	release-4.14	
sources-ocp4.14-community-operators		community-windows-machine-config-operator-50293e4ba66c	kube-proxy	https://github.com/openshift/kubernetes	openshift/kubernetes	sdn-4.14-kubernetes-1.27.1	sources-ocp4.14.58:by-repo/kubernetes
sources-ocp4.14-community-operators		community-windows-machine-config-operator-50293e4ba66c	kubelet	https://github.com/openshift/kubernetes	openshift/kubernetes	release-4.14	sources-ocp4.14.58:by-repo/kubernetes
sources-ocp4.14-community-operators		community-windows-machine-config-operator-50293e4ba66c	ovn-kubernetes	https://github.com/openshift/ovn-kubernetes	openshift/ovn-kubernetes	release-4.14	sources-ocp4.14.58:by-repo/ovn-kubernetes
sources-ocp4.14-community-operators		community-windows-machine-config-operator-50293e4ba66c	promu	https://github.com/openshift/prometheus-promu	openshift/prometheus-promu		
sources-ocp4.14-community-operators		community-windows-machine-config-operator-50293e4ba66c	windows_exporter	https://github.com/openshift/prometheus-community-windows_exporter	openshift/prometheus-community-windows_exporter	release-4.14	
sources-ocp4.14-community-operators		flink-kubernetes-operator-f50413820c3f	docs/themes/book	https://github.com/alex-shpak/hugo-book	alex-shpak/hugo-book		
sources-ocp4.14-community-operators		fossul-operator-dce3c680b071	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.14-community-operators		korrel8r-head	client	git@github.com:korrel8r/client.git	korrel8r/client		sources-layered-ocp4.14:by-repo/client
sources-ocp4.14-community-operators		korrel8r-head	operator	git@github.com:alanconway/operator.git	alanconway/operator		sources-layered-ocp4.14:by-repo/operator
sources-ocp4.14-community-operators		loki-operator-head	operator/website/themes/doks	https://github.com/h-enk/doks.git	h-enk/doks		
sources-ocp4.14-community-operators		universal-crossplane-head	build	git@github.com:upbound/build.git	upbound/build		
sources-ocp4.14-operators		cluster-observability-operator-179b87de3d04/korrel8r	client	git@github.com:korrel8r/client.git	korrel8r/client		sources-layered-ocp4.14:by-repo/client
sources-ocp4.14-operators		cluster-observability-operator-179b87de3d04/korrel8r	operator	git@github.com:alanconway/operator.git	alanconway/operator		sources-layered-ocp4.14:by-repo/operator
sources-ocp4.14-operators		loki-operator-228c0378b7cb	operator/website/themes/doks	https://github.com/h-enk/doks.git	h-enk/doks		
sources-ocp4.14-operators		red-hat-camel-k-a6255a756462	.github/actions/backport	https://github.com/tibdex/backport	tibdex/backport		
sources-ocp4.14-operators		red-hat-camel-k-a6255a756462	.github/actions/changelog	https://github.com/CharMixer/auto-changelog-action	CharMixer/auto-changelog-action		
sources-ocp4.14-operators		service-telemetry-operator-a5e1a783794b	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.14-operators		smart-gateway-operator-8f588d5f3ea6	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.14-operators		windows-machine-config-operator-head	promu	https://github.com/openshift/prometheus-promu	openshift/prometheus-promu		
sources-ocp4.14.58		driver-toolkit-cafed17b0c2b	kmods-via-containers	https://github.com/openshift-psap/kmods-via-containers	openshift-psap/kmods-via-containers		
sources-ocp4.15-certified-operators		cloudcasa-operator-aa2793868ce2	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.15-certified-operators		f5-ipam-controller-operator-2d4fe925c8aa	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.15-certified-operators		gaudi-ai-sw-tools-operator-002be9c1f1b2	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.15-certified-operators		gpu-operator-certified-d5891068bf92	aws-kube-ci	https://gitlab.com/nvidia/container-infrastructure/aws-kube-ci.git		main	
sources-ocp4.15-certified-operators		hpe-filex-csi-operator-254982e8fecc	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.15-certified-operators		kong-gateway-operator-head	kubernetes-ingress-controller	https://github.com/Kong/kubernetes-ingress-controller.git	Kong/kubernetes-ingress-controller		
sources-ocp4.15-certified-operators		kubearmor-operator-certified-3aa29655e860	KubeArmor/BPF/libbpf	https://github.com/libbpf/libbpf/	libbpf/libbpf		
sources-ocp4.15-certified-operators		linstor-operator-8f47921a5e18	piraeus-charts	https://github.com/piraeusdatastore/helm-charts.git	piraeusdatastore/helm-charts		sources-ocp4.15-community-operators:by-repo/helm-charts
sources-ocp4.15-certified-operators		linstor-operator-8f47921a5e18	piraeus-operator	https://github.com/piraeusdatastore/piraeus-operator.git	piraeusdatastore/piraeus-operator		
sources-ocp4.15-certified-operators		netscaler-adm-agent-operator-dd01dd0e3656	devdocs-theme	https://github.com/citrix/devdocs-theme.git	citrix/devdocs-theme		
sources-ocp4.15-certified-operators		netscaler-operator-61d351156f3e	devdocs-theme	https://github.com/citrix/devdocs-theme.git	citrix/devdocs-theme		
sources-ocp4.15-certified-operators		stackable-listener-operator-1	rust/csi-grpc/vendor/csi	https://github.com/container-storage-interface/spec	container-storage-interface/spec		
sources-ocp4.15-certified-operators		stackable-secret-operator-1	rust/operator-binary/vendor/csi	https://github.com/container-storage-interface/spec	container-storage-interface/spec		
sources-ocp4.15-certified-operators		sumologic-kubernetes-collection-helm-operator-dd01dd0e3656	helm-charts/sumologic-kubernetes-collection	https://github.com/SumoLogic/sumologic-kubernetes-collection	SumoLogic/sumologic-kubernetes-collection		
sources-ocp4.15-certified-operators		timemachine-operator-b9353871ac96	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.15-community-operators		aerospike-kubernetes-operator-44f0ddba4a09	pkg/configschema/schemas	https://github.com/aerospike/schemas	aerospike/schemas		
sources-ocp4.15-community-operators		azure-service-operator-head	v2/specs/azure-rest-api-specs	https://github.com/Azure/azure-rest-api-specs	Azure/azure-rest-api-specs		
sources-ocp4.15-community-operators		camel-k-head	.github/actions/gh-go-mod-generate-sbom	https://github.com/CycloneDX/gh-gomod-generate-sbom/	CycloneDX/gh-gomod-generate-sbom		
sources-ocp4.15-community-operators		community-windows-machine-config-operator-50293e4ba66c	cloud-provider-aws	https://github.com/openshift/cloud-provider-aws	openshift/cloud-provider-aws	release-4.15	sources-ocp4.15.59:by-repo/cloud-provider-aws
sources-ocp4.15-community-operators		community-windows-machine-config-operator-50293e4ba66c	cloud-provider-azure	https://github.com/openshift/cloud-provider-azure	openshift/cloud-provider-azure	release-4.15	sources-ocp4.15.59:by-repo/cloud-provider-azure
sources-ocp4.15-community-operators		community-windows-machine-config-operator-50293e4ba66c	containerd	https://github.com/openshift/containerd	openshift/containerd	release-4.15	
sources-ocp4.15-community-operators		community-windows-machine-config-operator-50293e4ba66c	containernetworking-plugins	https://github.com/openshift/containernetworking-plugins	openshift/containernetworking-plugins	release-4.15	sources-ocp4.15.59:by-repo/containernetworking-plugins
sources-ocp4.15-community-operators		community-windows-machine-config-operator-50293e4ba66c	csi-proxy	https://github.com/openshift/csi-proxy	openshift/csi-proxy	release-4.15	
sources-ocp4.15-community-operators		community-windows-machine-config-operator-50293e4ba66c	hcsshim	https://github.com/openshift/hcsshim	openshift/hcsshim	release-4.15	
sources-ocp4.15-community-operators		community-windows-machine-config-operator-50293e4ba66c	kube-proxy	https://github.com/openshift/kubernetes	openshift/kubernetes	sdn-4.15-kubernetes-1.28.3	sources-ocp4.15.59:by-repo/kubernetes
sources-ocp4.15-community-operators		community-windows-machine-config-operator-50293e4ba66c	kubelet	https://github.com/openshift/kubernetes	openshift/kubernetes	release-4.15	sources-ocp4.15.59:by-repo/kubernetes
sources-ocp4.15-community-operators		community-windows-machine-config-operator-50293e4ba66c	ovn-kubernetes	https://github.com/openshift/ovn-kubernetes	openshift/ovn-kubernetes	release-4.15	sources-ocp4.15.59:by-repo/ovn-kubernetes
sources-ocp4.15-community-operators		community-windows-machine-config-operator-50293e4ba66c	promu	https://github.com/openshift/prometheus-promu	openshift/prometheus-promu		
sources-ocp4.15-community-operators		community-windows-machine-config-operator-50293e4ba66c	windows_exporter	https://github.com/openshift/prometheus-community-windows_exporter	openshift/prometheus-community-windows_exporter	release-4.15	
sources-ocp4.15-community-operators		flink-kubernetes-operator-f50413820c3f	docs/themes/book	https://github.com/alex-shpak/hugo-book	alex-shpak/hugo-book		
sources-ocp4.15-community-operators		fossul-operator-dce3c680b071	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.15-community-operators		korrel8r-head	client	git@github.com:korrel8r/client.git	korrel8r/client		sources-layered-ocp4.15:by-repo/client
sources-ocp4.15-community-operators		korrel8r-head	operator	git@github.com:alanconway/operator.git	alanconway/operator		sources-layered-ocp4.15:by-repo/operator
sources-ocp4.15-community-operators		loki-operator-head	operator/website/themes/doks	https://github.com/h-enk/doks.git	h-enk/doks		
sources-ocp4.15-community-operators		multicluster-global-hub-operator-9eb88509b46f	librdkafka	https://github.com/confluentinc/librdkafka	confluentinc/librdkafka	master	
sources-ocp4.15-community-operators		universal-crossplane-head	build	git@github.com:upbound/build.git	upbound/build		
sources-ocp4.15-operators		cluster-observability-operator-179b87de3d04/korrel8r	client	git@github.com:korrel8r/client.git	korrel8r/client		sources-layered-ocp4.15:by-repo/client
sources-ocp4.15-operators		cluster-observability-operator-179b87de3d04/korrel8r	operator	git@github.com:alanconway/operator.git	alanconway/operator		sources-layered-ocp4.15:by-repo/operator
sources-ocp4.15-operators		lifecycle-agent-28d412ad5354	telco5g-konflux	https://github.com/openshift-kni/telco5g-konflux.git	openshift-kni/telco5g-konflux		
sources-ocp4.15-operators		loki-operator-47b68ee3de04	operator/website/themes/doks	https://github.com/h-enk/doks.git	h-enk/doks		
sources-ocp4.15-operators		red-hat-camel-k-a6255a756462	.github/actions/backport	https://github.com/tibdex/backport	tibdex/backport		
sources-ocp4.15-operators		red-hat-camel-k-a6255a756462	.github/actions/changelog	https://github.com/CharMixer/auto-changelog-action	CharMixer/auto-changelog-action		
sources-ocp4.15-operators		service-telemetry-operator-a5e1a783794b	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.15-operators		smart-gateway-operator-8f588d5f3ea6	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.15-operators		windows-machine-config-operator-head	promu	https://github.com/openshift/prometheus-promu	openshift/prometheus-promu		
sources-ocp4.15.59		driver-toolkit-7a448c2ee026	kmods-via-containers	https://github.com/openshift-psap/kmods-via-containers	openshift-psap/kmods-via-containers		
sources-ocp4.16-certified-operators		cloudcasa-operator-aa2793868ce2	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.16-certified-operators		f5-ipam-controller-operator-2d4fe925c8aa	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.16-certified-operators		gaudi-ai-sw-tools-operator-002be9c1f1b2	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.16-certified-operators		gpu-operator-certified-d5891068bf92	aws-kube-ci	https://gitlab.com/nvidia/container-infrastructure/aws-kube-ci.git		main	
sources-ocp4.16-certified-operators		hpe-filex-csi-operator-254982e8fecc	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.16-certified-operators		kong-gateway-operator-head	kubernetes-ingress-controller	https://github.com/Kong/kubernetes-ingress-controller.git	Kong/kubernetes-ingress-controller		
sources-ocp4.16-certified-operators		kubearmor-operator-certified-3aa29655e860	KubeArmor/BPF/libbpf	https://github.com/libbpf/libbpf/	libbpf/libbpf		
sources-ocp4.16-certified-operators		linstor-operator-8f47921a5e18	piraeus-charts	https://github.com/piraeusdatastore/helm-charts.git	piraeusdatastore/helm-charts		sources-ocp4.16-community-operators:by-repo/helm-charts
sources-ocp4.16-certified-operators		linstor-operator-8f47921a5e18	piraeus-operator	https://github.com/piraeusdatastore/piraeus-operator.git	piraeusdatastore/piraeus-operator		
sources-ocp4.16-certified-operators		netscaler-adm-agent-operator-dd01dd0e3656	devdocs-theme	https://github.com/citrix/devdocs-theme.git	citrix/devdocs-theme		
sources-ocp4.16-certified-operators		netscaler-operator-61d351156f3e	devdocs-theme	https://github.com/citrix/devdocs-theme.git	citrix/devdocs-theme		
sources-ocp4.16-certified-operators		stackable-listener-operator-1	rust/csi-grpc/vendor/csi	https://github.com/container-storage-interface/spec	container-storage-interface/spec		
sources-ocp4.16-certified-operators		stackable-secret-operator-head	rust/operator-binary/vendor/csi	https://github.com/container-storage-interface/spec	container-storage-interface/spec		
sources-ocp4.16-certified-operators		sumologic-kubernetes-collection-helm-operator-dd01dd0e3656	helm-charts/sumologic-kubernetes-collection	https://github.com/SumoLogic/sumologic-kubernetes-collection	SumoLogic/sumologic-kubernetes-collection		
sources-ocp4.16-certified-operators		timemachine-operator-b9353871ac96	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.16-community-operators		aerospike-kubernetes-operator-head	pkg/configschema/schemas	https://github.com/aerospike/schemas	aerospike/schemas		
sources-ocp4.16-community-operators		azure-service-operator-head	v2/specs/azure-rest-api-specs	https://github.com/Azure/azure-rest-api-specs	Azure/azure-rest-api-specs		
sources-ocp4.16-community-operators		camel-k-head	.github/actions/gh-go-mod-generate-sbom	https://github.com/CycloneDX/gh-gomod-generate-sbom/	CycloneDX/gh-gomod-generate-sbom		
sources-ocp4.16-community-operators		community-windows-machine-config-operator-50293e4ba66c	cloud-provider-aws	https://github.com/openshift/cloud-provider-aws	openshift/cloud-provider-aws	release-4.16	sources-ocp4.16.55:by-repo/cloud-provider-aws
sources-ocp4.16-community-operators		community-windows-machine-config-operator-50293e4ba66c	cloud-provider-azure	https://github.com/openshift/cloud-provider-azure	openshift/cloud-provider-azure	release-4.16	sources-ocp4.16.55:by-repo/cloud-provider-azure
sources-ocp4.16-community-operators		community-windows-machine-config-operator-50293e4ba66c	containerd	https://github.com/openshift/containerd	openshift/containerd	release-4.16	
sources-ocp4.16-community-operators		community-windows-machine-config-operator-50293e4ba66c	containernetworking-plugins	https://github.com/openshift/containernetworking-plugins	openshift/containernetworking-plugins	release-4.16	sources-ocp4.16.55:by-repo/containernetworking-plugins
sources-ocp4.16-community-operators		community-windows-machine-config-operator-50293e4ba66c	csi-proxy	https://github.com/openshift/csi-proxy	openshift/csi-proxy	release-4.16	
sources-ocp4.16-community-operators		community-windows-machine-config-operator-50293e4ba66c	hcsshim	https://github.com/openshift/hcsshim	openshift/hcsshim	release-4.16	
sources-ocp4.16-community-operators		community-windows-machine-config-operator-50293e4ba66c	kube-proxy	https://github.com/openshift/kubernetes	openshift/kubernetes	sdn-4.16-kubernetes-1.29.0	sources-ocp4.16.55:by-repo/kubernetes
sources-ocp4.16-community-operators		community-windows-machine-config-operator-50293e4ba66c	kubelet	https://github.com/openshift/kubernetes	openshift/kubernetes	release-4.16	sources-ocp4.16.55:by-repo/kubernetes
sources-ocp4.16-community-operators		community-windows-machine-config-operator-50293e4ba66c	ovn-kubernetes	https://github.com/openshift/ovn-kubernetes	openshift/ovn-kubernetes	release-4.16	sources-ocp4.16.55:by-repo/ovn-kubernetes
sources-ocp4.16-community-operators		community-windows-machine-config-operator-50293e4ba66c	promu	https://github.com/openshift/prometheus-promu	openshift/prometheus-promu		
sources-ocp4.16-community-operators		community-windows-machine-config-operator-50293e4ba66c	windows_exporter	https://github.com/openshift/prometheus-community-windows_exporter	openshift/prometheus-community-windows_exporter	release-4.16	
sources-ocp4.16-community-operators		flink-kubernetes-operator-f50413820c3f	docs/themes/book	https://github.com/alex-shpak/hugo-book	alex-shpak/hugo-book		
sources-ocp4.16-community-operators		fossul-operator-dce3c680b071	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.16-community-operators		korrel8r-head	client	git@github.com:korrel8r/client.git	korrel8r/client		sources-layered-ocp4.16:by-repo/client
sources-ocp4.16-community-operators		korrel8r-head	operator	git@github.com:alanconway/operator.git	alanconway/operator		sources-layered-ocp4.16:by-repo/operator
sources-ocp4.16-community-operators		loki-operator-head	operator/website/themes/doks	https://github.com/h-enk/doks.git	h-enk/doks		
sources-ocp4.16-community-operators		multicluster-global-hub-operator-e18d0320155d	librdkafka	https://github.com/confluentinc/librdkafka	confluentinc/librdkafka	master	
sources-ocp4.16-community-operators		universal-crossplane-head	build	git@github.com:upbound/build.git	upbound/build		
sources-ocp4.16-operators		cluster-observability-operator-179b87de3d04/korrel8r	client	git@github.com:korrel8r/client.git	korrel8r/client		sources-layered-ocp4.16:by-repo/client
sources-ocp4.16-operators		cluster-observability-operator-179b87de3d04/korrel8r	operator	git@github.com:alanconway/operator.git	alanconway/operator		sources-layered-ocp4.16:by-repo/operator
sources-ocp4.16-operators		loki-operator-053ce6704994	operator/website/themes/doks	https://github.com/h-enk/doks.git	h-enk/doks		
sources-ocp4.16-operators		numaresources-operator-head	telco5g-konflux	https://github.com/openshift-kni/telco5g-konflux	openshift-kni/telco5g-konflux		
sources-ocp4.16-operators		policy-controller-operator-f60ef2ad6dd3	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.16-operators		red-hat-camel-k-a6255a756462	.github/actions/backport	https://github.com/tibdex/backport	tibdex/backport		
sources-ocp4.16-operators		red-hat-camel-k-a6255a756462	.github/actions/changelog	https://github.com/CharMixer/auto-changelog-action	CharMixer/auto-changelog-action		
sources-ocp4.16-operators		skupper-netobs-operator-ebd9b5ae4dd0	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
sources-ocp4.16-operators		windows-machine-config-operator-head	promu	https://github.com/openshift/prometheus-promu	openshift/prometheus-promu		
sources-ocp4.16.55		cluster-node-tuning-operator-eacd6ee98ab2	assets/tuned/tuned	https://github.com/redhat-performance/tuned.git	redhat-performance/tuned		
sources-ocp4.16.55		driver-toolkit-1d5732f0209b	kmods-via-containers	https://github.com/openshift-psap/kmods-via-containers	openshift-psap/kmods-via-containers		
sources-ocp4.16.55		ibm-cloud-controller-manager-f961f16d17dc	cloud-provider-vpc-controller	https://github.com/openshift/cloud-provider-vpc-controller	openshift/cloud-provider-vpc-controller		
sources-ocp4.17-certified-operators		cloudcasa-operator-aa2793868ce2	website/themes/docsy	https://github.com/asmacdo/docsy.git	asmacdo/docsy		
